permision_delivery_date,n/o,id,march_route_name,company_name,company_name_external,border_crossing,border_crossing_alternative,march_route_time_direct,march_route_time_return,march_route_regularity,license_terms,destionation_country_name,destionation_country_code,march_route_status
06.07.2016,1102,PL1102,Луків-Пяски,ПП Павловський І.П.,Teresa Marcyniuk,Ягодин,,03:45,03:45,Щоденно,2019-05-07 00:00:00,Польща,PL,True
,1103,PL1103,Луцьк-Люблін,"ПП ""Коляда О.Г."" ",ZUT-H Teresa Marcyniuk,Ягодин,,06:10,05:40,Щоденно,2020-07-14 00:00:00,Польща,PL,True
,1104,BG1104,"Херсон (вул. Буденного,1) - Варна","ТОВ Гаджиєв Ф.С. 54042, м. Миколаїв , пр-т Жовтневий б. 22-м Ліцензія серії АЕ № 266018",ОДД «Еуротур»,Виноградівка,,,,,2019-11-12 00:00:00,Болгарія,BG,True
,1105,PL1105,"Новояворівськ (вул. Івана Франка,5)-Ярослав","ПП Шенгофер і К 81053, Львівська обл., Яворівський р-н, м. Новояворівськ, вул. Зелена, 22. Ліцензія серії АГ № 588949",ГЛОБТУР,Краковець,,,,,2019-02-17 00:00:00,Польща,PL,True
12.12.2016,1106,BY1106,"Херсон (вул. Буденного,1) - Мінськ","ТОВ Гаджиєв Ф.С. 54042, м. Миколаїв , пр-т Жовтневий б. 22-м Ліцензія серії АЕ № 266018",ДП «Мінськтранс»,Нові Яриловичі,,22:00,22:05,Щоденно,2019-11-12 00:00:00,Білорусь,BY,True
,1107,PL1107,"Новояворівськ (вул. С. Бандери,126) - Люблін","ТОВ Авто і світ 80300, м. Жовква, пл. Коновальця, 1 Ліцензія серії АВ № 532579",Agnieszka Sieracka,Рава-Руська,,,,,2020-03-30 00:00:00,Польща,PL,True
,1108,PL1108,"Новояворівськ (С. Бандери, 126) - Томашів-Любельський","ТОВ ""Авто і світ"" 
 80300, м. Жовква, пл. Коновальця, 1 Ліцензія серії АВ № 532579",Agnieszka Sieracka,Рава-Руська,,03:30,03:30,"Щоденно, крім свят Різдва Христового та Великодня",2022-11-27 00:00:00,Польща,PL,True
09.10.2017,1112,PL1112,"Луцьк (вул. Конякіна, 39) - Пулави","ФОП Михалусь Л.А
 45351, Волинська обл., Іваничівський р-н, с. Біличі, вул. Шевченка, 13 Ліцензія серії АГ № 588993",VICA TRANS SP. Z O.O.,Ягодин,,06:40,07:00,Щоденно,2022-08-10 00:00:00,Польща,PL,True
,1116,BY1116,"Херсон АС (вул. Будьонного,1 ) - Гомель","ТДВ ""Оріон Авто""
 54007, м. Миколаїв, вул. Казарського, буд.4.
 Ліцензія серії АВ № 562984","Філія ""Автобусний парк №6"" ВАТ ""Гомельоблавтотранс""",Нові Яриловичі,,18:45,18:00,Щоденно,2020-07-06 00:00:00,Білорусь,BY,True
,1117,PL1117,Рава Руська - Томашів Любельський,"ТОВ ""Авто і світ""
 80300, м. Жовква, пл. Коновальця, 1 Ліцензія серії АВ № 532579",Agnieszka Sieracka,Рава-Руська,,01:35,01:35,"Щоденно, окрім свят Різдва Христового та Великодня",2022-11-27 00:00:00,Польща,PL,True
19.03.2018,1118,RU1118,Херсон - Москва,"ПП ""Інтертранс""
 ","російський перевізник ТОВ ""Люкс-Авто""",Грем'яч,,28:00,25:30,Щоденно,2020-11-06 00:00:00,Росія,RU,True
,1119,RO1119,"Херсон АС (вул. Полковника Кедровського,1) - Сучава","ФОП Малофеєв А.М., 
 Чернівецька обл., м. Чернівці, вул. Полєтаєва,9,51 Ліцензія АГ № 586953",без паритету,Порубне,,,,,2020-10-05 00:00:00,Румунія,RO,True
,1120,RO1120,"Херсон АС (вул. Полковника Кедровського,1) - Сучава","ТДВ Денисівка 58007, м. Чернівці, вул. М. Тореза, 64Б Ліцензія серії АГ № 587966",без паритету,Порубне,,,,,2020-11-07 00:00:00,Румунія,RO,True
,1129,PL1129,Любомль-Замосць,"ФОП Мельник О.Т. 45000, Волинська обл., м. Ковель, вул. 1-го Грудня, буд. 2, кв. 20 Ліцензія серії АВ № 3610956",Wencel-Tourist Sp.z o o.,ягодин,,,,,2019-09-13 00:00:00,Польща,PL,True
,1132,MD1132,Хмельницький - Кишинів,"ПП ""Столяр О.І.""","S.R.L. ""ORIZONTUL""",Росошани,,12:00,12:10,Щоденно,2019-06-11 00:00:00,Молдова,MD,True
,1135,IT1135,Хмельницький-Гроттамінарда,ФОП Садівник О.Р.,MOFFA TURISMO E SERVIZI s.r.l.,Чоп,Лужанка,36:30,37:00,"Среда,Четверг,П'ятниця,Субота,Неділя",2024-01-20 00:00:00,Італія,IT,True
,1136,IT1136,"Хмельницький (вул. Вінницьке шосе,23) - Сорренто",ПП Шемечко С.П.,S.E.A.F. SERVIZI Automobilistici di Angelo Ferrazza & C.S.a.s.,Чоп,,,,,2020-10-18 00:00:00,Італія,IT,True
,1137,PL1137,Самбір-Перемишль,"ТзОВ ""Самбірське АТП-14608""",PKS Spolka z o.o. w Przemyslu,Шегині,,03:45,,Щоденно,2019-10-27 00:00:00,Польща,PL,True
,1138,PL1138,Самбір-Жешув,"ВАТ Самбірське АТП 14608 81400, Львівська обл., м. Самбір, вул. Козацька, 16 Ліцензія серії АВ № 497915",ПКС м.Жешув,Шегині,,,,,2019-10-27 00:00:00,Польща,PL,True
,1139,DE1139,"Дніпро АВЦ вул. Курчатова,10 - Кобленц","ТОВ ""ОДРІ"", 
 79016, м. Львів, вул. Меретина, 10/1. Ліцензія серії АВ № 545195",німецький перевізник Kaufmann GmbH,Шегині,,,,,2020-12-06 00:00:00,Німеччина,DE,True
,1142,RU1142,"Хмельницький АС-1, вул. Вінницьке шоссе,23) - Москва Южні Ворота","ФОП Козловський П.В., 
 м. Чернігів, вул. Тиха,50-А, Ліцензія АД № 062997",ИП Дробишев П.В.,Сеньківка,,,,,2020-09-07 00:00:00,Росія,RU,True
,1144,MD1144,ХМІЛЬНИК-ШТЕФАН-ВОДЕ,"ТОВ ""Поділля-Автотранс""",без паритету,Маяки,,13:45,,,2020-01-08 00:00:00,Молдова,MD,True
,1145,CZ1145,Стебник-Карлові Вари,"ПП ""ГЕЛІОС"" ",ROCA TRAVELINO s.r.o.|OPENLINE Sp.z.o.o.,Краковець,Шегині,23:10,23:10,Щоденно,2023-12-03 00:00:00,Чехія,CZ,True
,1147,MD1147,Хмільник-Кишинів,"ПП ""Колісніченко""
  ",BAZADE TRANSPORT AUTO nr.14 or FLOREST,Могилів-Подільський,,09:20,09:20,Щоденно,2019-09-22 00:00:00,Молдова,MD,True
07.12.2016,1148,RU1148,"Хмільник (вул. Порика, 7) - Москва","ПП ""Колісніченко""
  Вінницька обл., Літинський р-н., с. Радянське, вул. Коцюбинського, буд. 1-в, Ліцензія АД № 033476",без паритету,Сеньківка,,25:00,25:00,Щоденно,2019-05-09 00:00:00,Росія,RU,True
27.03.2017,1149,BY1149,Червоноград  - Брест,"ТДВ ""Червоноградське АТП 14628"",",ВАТ «Брестський Автобусний парк»,Доманово,,7:20,6:45,Щоденно,2020-03-26 00:00:00,Білорусь,BY,True
,1150,PL1150,"Стрий (вул. Залізнична, 64) - Перемишль","ПП ""Міжміські міжнародні пасажирські перевезення - Стрий"", 82400, м. Стрий, вул. Болехівська, 2. Ліцензія серії АГ № 504648",ПКС Перемишль,Шегині,,,,,2022-03-10 00:00:00,Польща,PL,True
,1154,CZ1154,Тернопіль-Прага,"ПрАТ ""Тернопільське АТП 16127"", 

",FORTUNA TOUR|Musil Tour spol.s.r.o.,Краковець,Грушів,19:00,19:00,Щоденно,2023-08-14 00:00:00,Чехія,CZ,True
07.07.2016,1157,PL1157,"Трускавець (вул. Дрогобицька, 35) - Ченстохова","ТзОВ ""Львівське АТП - 14631""",EWE-TRANS Sp.z.o.o.,Краковець,,13:25,13:20|13:30,Щоденно,2019-06-07 00:00:00,Польща,PL,True
,1160,MD1160,ЧЕРНІВЦІ - БЄЛЬЦІ,"ФОП Стецик Т.В. 46023, м. Тернопіль, вул. Київська 14/155, ліцензія АД № 038990"," S.A. ""ВАТ-35""",Мамалига,,05:10,05:10,Щоденно,2020-08-08 00:00:00,Молдова,MD,True
,1163,CZ1163,Трускавець-Плзень,"ФОП Паньків 82200, Львівська обл., м. Трускавець, вул. Вишенського, 38.
 Ліцензія серії АВ № 382205",Drozava s.r.o.,Шегині / Краковець,,,,,2020-03-30 00:00:00,Чехія,CZ,True
,1164,PL1164,Трускавець-Честохова,"ТОВ Львівське АТП 14631 79024, м. Львів, вул. Пластова, 10 Ліцензія серії АВ № 550341",EWE-TRANS,Краковець,,,,,2019-06-07 00:00:00,Польща,PL,True
,1165,PL1165,"Київ-Варшава (центр. АВ, пр.Науки 1/2)","ТОВ ""Гюнсел"" 03048 м. Київ, вул. Федора Ернеста, буд.3-б ліцензія АГ № 593998",P-Trans Sp.z.o.o,Ягодин,Устилуг,12:30,12:30,Щоденно,2024-01-23 00:00:00,Польща,PL,True
,1167,IT1167,"Чернівці (АС №1 вул. Головна,219)-Неаполь","ТзОВ ""Денисівка-Люкс""",EUROTOUR bu MASSARINI,Чоп,,,,,2019-03-15 00:00:00,Італія,IT,True
,1168,ES1168,"Чернівці (АС №1, вул. Головна,219)-Малага","ПП Пілігрим 79058, м. Львів, вул. Газова, 26/308 Ліцензія серії АВ № 323727",ALTOCARES BRANAS S.L.,Чоп,,,,,2021-02-24 00:00:00,Іспанія,ES,True
,1169,MD1169,Чернівці-Бричень,Без паритету,"S.R.L. ""Dac-Trans-Service""",Мамалига,,03:30,03:30,Щоденно,2021-09-25 00:00:00,Молдова,MD,True
,1174,MD1174,"Чернівці (АС-1, вул.Головна, 219) - Унгени",без паритету,SRL Finate-Regent,Мамалига,,07:35,07:35,"вівторок, четвер, п`ятниця, субота",2019-06-07 00:00:00,Молдова,MD,True
,1177,CZ1177,Київ-Прага," СП ""Східно-Європейська подорож""","MADELTRANS. Jerzy Madel|COMVIA BUS, s.r.o",Шегині,,28:25,28:25,Щоденно,2019-05-26 00:00:00,Чехія,CZ,True
,1180,RU1180,"Чернівці (вул. Головна, 219) - Москва (Новоясенівська)","ТОВ ""Автокомбінат - 1"" 
 10030, м. Житомир, Майдан Згоди, 3/75 к.2 ЄДРПОУ 40865141","російський перевізник ООО ""Автокомбинат"", м. Москва, вул. Пирьева,11 А прим.4, к. 13",Грем'яч,,,,,2020-11-29 00:00:00,Росія,RU,True
29.01.2019,1182,BY1182,Чернівці - Пінськ,"ПП ""Корецьавтотранс""",ОАО Пінский автобусний парк,Городище,,14:10,14:15,Щоденно,2019-07-12 00:00:00,Білорусь,BY,True
,1186,RO1186,"Чернівці (вул. Головна, 219)-Бухарест","ТОВ ""Адамтранс""",SC NICAROM TRANS EXSPRES SRL,Порубне,,,,,2022-12-02 00:00:00,Румунія,RO,True
,1188,PL1188,"Хмельницький (Вінницьке шосе, 23) - Вроцлав","ФОП Палько В.А.
  Хмельницька обл., м. Шепетівка, вул. Котовського, буд.3, кв.1., Ліцензія АД № 075975",польський перевізник Pas-Trans Sp.z.o.o,Шегині,,17:45,17:30,Щоденно,2020-11-14 00:00:00,Польща,PL,True
,1189,PL1189,Тернопіль - Варшава,ФОП Конончук В.В.,EKSPERT BUS,Ягодин,,11:30|11:00,11:00,Щоденно,2022-03-12 00:00:00,Польща,PL,True
,1190,IT1190,"Тернопіль (АС вул. Живова,7) - Рим","ФОП Дячук С. В. 
 Тернопільська обл., Зборівський район, с. Далинівці, код ЄДРПОУ 3150724878",італійський перевізник MOFA TURISMO E SERVIZI S. R. L.,"Чоп, Лужанка",,,,,2020-06-12 00:00:00,Італія,IT,True
,1192,RO1192,"Чернівці (вул. Головна, 219)-Сучава","ПП ""Нов-Транс-Авто"", 60300, Чернівецька обл., Новоселицький р-н.. м. Новоселиця, вул. Котовського,106-а, Ліцензія АЕ № 421060",S.C.NIKOLMIT S.R.L,Порубне,,,,,2019-01-07 00:00:00,Румунія,RO,True
,1193,IT1193,"Чернівці (вул. Головна,219) - Мілан","ТОВ Еліта-Транс Львівська обл., Миколаївський р-н, с. Берездівці, вул. Боринецька, буд. 38 Ліцензія серії АБ № 229701 ПП Фірма Стефан транссервіс 81124, Львівська обл., Пустомитівський р-н, с. Борщовичі, 27 Ліцензія серії АВ № 382268","Interbus S.р.А., S.I.R.A.S.r.l.",Чоп,,,,,2019-10-30 00:00:00,Італія,IT,True
,1194,IT1194,"Вінниця (вул. Хмельницьке шосе, 107) - Мілан","ПП Паславський Я.А. 81714, Львівська обл., Жидачівський р-н, смт. Нові Стрілища, вул. Б.Хмельницького, 54 Ліцензія серії АВ № 532584","італійський - S.E.A.F. s.a.s. Ferrazza Angelo,
 польський - Andriy & Liliya Sp. z o.o.",Шегині,,,,,2020-11-27 00:00:00,Італія,IT,True
08.06.2017,1195,BY1195,"Київ (АС ""Київ"", вул. С. Петлюри,32) - Речица","ТОВ ""ЛІНІЇ ПОЛІССЯ""","""Гомельоблавтотранс""|ОАО филиал ""Автобусний парк № 3""",Нові Яриловичі,,07:59,07:49,Щоденно,2020-07-06 00:00:00,Білорусь,BY,True
